id,year,month,day,season,holiday,workingday,weather_code,temp,temp_feel,humidity,windspeed,demand
4804,2017,11,13,3,0,0,1,13.94,16.665,61,11.0014,1.609437912
4805,2017,11,13,3,0,0,1,20.08945377,16.665,66,8.9981,3.135494216
4806,2017,11,13,3,0,0,1,20.08945377,15.91,66,15.0013,3.761200116
4807,2017,11,13,3,0,0,1,13.94,17.425,66,6.0032,4.369447852
4808,2017,11,13,3,0,0,1,16.4,20.455,54,19.0012,4.905274778
4809,2017,11,13,3,0,0,1,18.04,21.97,44,22.0028,5.484796933
4810,2017,11,13,3,0,0,1,18.86,22.725,40,27.9993,5.686975356
4811,2017,11,13,3,0,0,2,21.32,25,29,27.9993,5.869296913
4812,2017,11,13,3,0,0,2,21.32,25,29,27.9993,5.826000107
4813,2017,11,13,3,0,0,2,22.14,25.76,28,32.9975,5.916202063
4814,2017,11,13,3,0,0,2,20.5,24.24,42,22.0028,5.736572297
4815,2017,11,13,3,0,0,2,22.14,25.76,28,26.0027,5.765191103
4816,2017,11,13,3,0,0,1,21.32,25,27,22.0028,5.442417711
4817,2017,11,13,3,0,0,1,21.32,25,27,22.0028,5.247024072
4818,2017,11,13,3,0,0,1,20.5,24.24,29,23.9994,5.056245805
4819,2017,11,13,3,0,0,1,20.5,24.24,31,23.9994,4.934473933
4820,2017,11,13,3,0,0,1,20.08945377,23.485,36,16.9979,4.553876892
4821,2017,11,13,3,0,0,1,19.68,23.485,41,26.0027,4.48863637
4822,2017,11,13,3,0,0,1,18.86,22.725,51,19.9995,4.204692619
4823,2017,11,14,3,0,0,1,18.86,22.725,59,19.0012,3.401197382
4824,2017,11,14,3,0,0,1,18.86,22.725,63,19.9995,2.397895273
4825,2017,11,14,3,0,0,1,18.86,22.725,63,23.9994,2.833213344
4826,2017,11,14,3,0,0,1,20.08945377,21.97,67,19.0012,1.945910149
4827,2017,11,14,3,0,0,1,18.04,21.97,67,15.0013,1.609437912
4828,2017,11,14,3,0,0,2,18.04,21.97,67,16.9979,2.944438979
4829,2017,11,14,3,0,0,2,20.08945377,21.97,72,15.0013,4.736198448
4830,2017,11,14,3,0,0,1,18.04,21.97,72,16.9979,5.774551546
4831,2017,11,14,3,0,0,2,20.08945377,22.725,67,12.998,6.11368218
4832,2017,11,14,3,0,0,2,19.68,23.485,67,22.0028,5.451038454
4833,2017,11,14,3,0,0,2,20.5,24.24,63,19.0012,4.709530201
4834,2017,11,14,3,0,0,2,22.14,25.76,60,19.0012,4.852030264
4835,2017,11,14,3,0,0,1,22.96,26.515,56,19.9995,5.308267697
4836,2017,11,14,3,0,0,1,24.6,31.06,49,26.0027,5.313205979
4837,2017,11,14,3,0,0,1,25.42,31.06,46,30.0026,5.220355825
4838,2017,11,14,3,0,0,1,20.08945377,31.06,44,22.0028,5.272999559
4839,2017,11,14,3,0,0,1,25.42,31.06,46,27.9993,5.752572639
4840,2017,11,14,3,0,0,1,25.42,31.06,46,16.9979,6.251903883
4841,2017,11,14,3,0,0,1,22.96,26.515,56,19.0012,6.192362489
4842,2017,11,14,3,0,0,1,24.6,31.06,53,19.9995,5.710427017
4843,2017,11,14,3,0,0,1,24.6,31.06,53,23.9994,5.480638923
4844,2017,11,14,3,0,0,1,24.6,31.06,53,23.9994,5.361292166
4845,2017,11,14,3,0,0,1,23.78,27.275,56,23.9994,4.727387819
4846,2017,11,14,3,0,0,1,22.96,26.515,64,19.9995,4.110873864
4847,2017,11,15,3,0,0,1,22.96,26.515,64,23.9994,3.091042453
4848,2017,11,15,3,0,0,1,22.96,26.515,60,19.9995,2.302585093
4849,2017,11,15,3,0,0,1,22.96,26.515,64,16.9979,2.708050201
4850,2017,11,15,3,0,0,2,22.14,25.76,68,22.0028,1.386294361
4851,2017,11,15,3,0,0,1,22.96,26.515,64,19.9995,1.945910149
4852,2017,11,15,3,0,0,1,20.08945377,25.76,68,19.0012,3.33220451
4853,2017,11,15,3,0,0,2,20.08945377,26.515,64,6.0032,4.682131227
4854,2017,11,15,3,0,0,2,22.14,25.76,68,11.0014,5.765191103
4855,2017,11,15,3,0,0,2,22.14,25.76,68,7.0015,6.173786104
4856,2017,11,15,3,0,0,2,22.96,26.515,64,6.0032,5.298317367
4857,2017,11,15,3,0,0,2,22.96,26.515,64,19.0012,4.927253685
4858,2017,11,15,3,0,0,2,20.08945377,26.515,64,12.998,4.8978398
4859,2017,11,15,3,0,0,2,22.14,25.76,68,0,5.170483995
4860,2017,11,15,3,0,0,3,22.14,25.76,60,15.0013,5.030437921
4861,2017,11,15,3,0,0,2,22.14,25.76,60,19.0012,4.990432587
4862,2017,11,15,3,0,0,2,22.14,25.76,60,8.9981,5.252273428
4863,2017,11,15,3,0,0,2,21.32,25,68,8.9981,5.602118821
4864,2017,11,15,3,0,0,2,20.5,24.24,72,12.998,6.11146734
4865,2017,11,15,3,0,0,2,20.5,24.24,72,19.0012,6.089044875
4866,2017,11,15,3,0,0,2,20.5,24.24,72,23.9994,5.655991811
4867,2017,11,15,3,0,0,2,20.08945377,23.485,82,8.9981,5.472270674
4868,2017,11,15,3,0,0,2,20.08945377,24.24,77,6.0032,5.123963979
4869,2017,11,15,3,0,0,2,18.86,22.725,88,7.0015,4.852030264
4870,2017,11,15,3,0,0,2,18.86,22.725,94,7.0015,4.382026635
4871,2017,11,16,3,0,0,2,18.86,22.725,94,0,3.433987204
4872,2017,11,16,3,0,0,3,18.86,22.725,94,6.0032,1.609437912
4873,2017,11,16,3,0,0,2,18.86,22.725,94,7.0015,2.302585093
4874,2017,11,16,3,0,0,2,18.86,22.725,94,7.0015,1.609437912
4875,2017,11,16,3,0,0,2,18.04,21.97,100,15.0013,1.386294361
4876,2017,11,16,3,0,0,3,18.86,22.725,94,7.0015,2.564949357
4877,2017,11,16,3,0,0,2,18.86,22.725,94,6.0032,4.025351691
4878,2017,11,16,3,0,0,3,20.08945377,22.725,94,0,4.919980926
4879,2017,11,16,3,0,0,3,18.86,22.725,94,0,5.446737372
4880,2017,11,16,3,0,0,3,18.86,22.725,94,0,4.406719247
4881,2017,11,16,3,0,0,3,18.86,22.725,94,0,3.583518938
4882,2017,11,16,3,0,0,3,18.86,22.725,94,6.0032,4.094344562
4883,2017,11,16,3,0,0,3,18.86,22.725,100,0,3.988984047
4884,2017,11,16,3,0,0,3,18.86,22.725,94,8.9981,4.060443011
4885,2017,11,16,3,0,0,2,18.86,22.725,100,8.9981,4.110873864
4886,2017,11,16,3,0,0,3,19.68,23.485,94,7.0015,4.189654742
4887,2017,11,16,3,0,0,3,19.68,23.485,94,7.0015,4.812184355
4888,2017,11,16,3,0,0,2,19.68,23.485,88,12.998,5.451038454
4889,2017,11,16,3,0,0,3,18.86,22.725,88,26.0027,5.241747015
4890,2017,11,16,3,0,0,3,18.86,22.725,88,26.0027,4.709530201
4891,2017,11,16,3,0,0,3,18.04,21.97,88,26.0027,4.59511985
4892,2017,11,16,3,0,0,3,18.04,21.97,88,19.0012,4.317488114
4893,2017,11,16,3,0,0,3,17.22,21.21,88,15.0013,3.828641396
4894,2017,11,16,3,0,0,3,20.08945377,21.21,88,8.9981,3.433987204
4895,2017,11,17,3,0,0,2,17.22,21.21,88,16.9979,3.17805383
4896,2017,11,17,3,0,0,2,17.22,21.21,82,11.0014,1.609437912
4897,2017,11,17,3,0,0,2,17.22,21.21,82,15.0013,1.609437912
4898,2017,11,17,3,0,0,2,17.22,21.21,77,22.0028,1.098612289
4899,2017,11,17,3,0,0,2,16.4,20.455,62,27.9993,1.386294361
4900,2017,11,17,3,0,0,3,13.94,15.15,71,22.0028,3.091042453
4901,2017,11,17,3,0,0,3,20.08945377,17.425,57,15.0013,4.317488114
4902,2017,11,17,3,0,0,3,20.08945377,15.91,61,19.0012,5.123963979
4903,2017,11,17,3,0,0,3,13.94,15.15,61,19.9995,5.872117789
4904,2017,11,17,3,0,0,2,13.94,15.15,61,22.0028,5.288267031
4905,2017,11,17,3,0,0,2,13.94,15.15,61,22.0028,4.394449155
4906,2017,11,17,3,0,0,3,20.08945377,15.15,66,22.0028,4.574710979
4907,2017,11,17,3,0,0,2,13.94,15.15,53,19.9995,4.795790546
4908,2017,11,17,3,0,0,2,13.94,15.15,49,30.0026,4.820281566
4909,2017,11,17,3,0,0,2,13.94,15.15,49,26.0027,4.700480366
4910,2017,11,17,3,0,0,2,13.94,15.15,49,30.0026,4.753590191
4911,2017,11,17,3,0,0,1,13.12,14.395,39,27.9993,5.272999559
4912,2017,11,17,3,0,0,1,13.12,14.395,42,26.0027,5.988961417
4913,2017,11,17,3,0,0,1,20.08945377,15.91,39,12.998,5.726847748
4914,2017,11,17,3,0,0,1,12.3,14.395,45,15.0013,5.379897354
4915,2017,11,17,3,0,0,1,12.3,14.395,42,19.0012,5.129898715
4916,2017,11,17,3,0,0,1,12.3,14.395,42,16.9979,4.753590191
4917,2017,11,17,3,0,0,1,20.08945377,12.12,52,16.9979,4.430816799
4918,2017,11,17,3,0,0,1,10.66,12.88,52,15.0013,4.060443011
4919,2017,11,18,3,0,0,1,10.66,12.88,48,11.0014,3.401197382
4920,2017,11,18,3,0,0,1,10.66,11.365,44,22.0028,2.302585093
4921,2017,11,18,3,0,0,1,20.08945377,11.365,44,15.0013,2.302585093
4922,2017,11,18,3,0,0,1,9.84,10.605,41,19.0012,0.693147181
4923,2017,11,18,3,0,0,1,9.02,11.365,44,11.0014,1.609437912
4924,2017,11,18,3,0,0,1,9.02,11.365,44,8.9981,3.091042453
4925,2017,11,18,3,0,0,1,9.02,12.88,44,6.0032,4.262679877
4926,2017,11,18,3,0,0,1,9.02,11.365,44,11.0014,5.375278408
4927,2017,11,18,3,0,0,1,9.02,11.365,44,12.998,5.926926026
4928,2017,11,18,3,0,0,1,10.66,12.88,41,12.998,5.361292166
4929,2017,11,18,3,0,0,1,20.08945377,12.12,41,19.0012,4.744932128
4930,2017,11,18,3,0,0,1,12.3,15.15,36,8.9981,4.941642423
4931,2017,11,18,3,0,0,1,13.12,16.665,33,0,5.105945474
4932,2017,11,18,3,0,0,1,13.94,15.91,31,15.0013,5.176149733
4933,2017,11,18,3,0,0,1,13.94,16.665,31,8.9981,5.036952602
4934,2017,11,18,3,0,0,1,13.94,16.665,29,8.9981,5.18178355
4935,2017,11,18,3,0,0,1,13.94,16.665,29,8.9981,5.342334252
4936,2017,11,18,3,0,0,1,13.12,16.665,31,8.9981,5.934894196
4937,2017,11,18,3,0,0,1,12.3,15.15,36,11.0014,5.793013608
4938,2017,11,18,3,0,0,1,11.48,13.635,41,11.0014,5.247024072
4939,2017,11,18,3,0,0,1,11.48,13.635,48,12.998,4.919980926
4940,2017,11,18,3,0,0,1,11.48,13.635,48,11.0014,4.709530201
4941,2017,11,18,3,0,0,1,10.66,13.635,52,7.0015,4.574710979
4942,2017,11,18,3,0,0,1,10.66,13.635,60,8.9981,4.077537444
4943,2017,11,19,3,0,0,1,20.08945377,12.88,56,12.998,3.970291914
4944,2017,11,19,3,0,0,1,10.66,11.365,52,19.9995,3.555348061
4945,2017,11,19,3,0,0,1,20.08945377,12.12,56,11.0014,3.828641396
4946,2017,11,19,3,0,0,1,10.66,12.12,48,16.9979,2.708050201
4947,2017,11,19,3,0,0,1,10.66,11.365,48,22.0028,2.079441542
4948,2017,11,19,3,0,0,1,9.84,11.365,56,16.9979,0.693147181
4949,2017,11,19,3,0,0,1,9.84,10.605,60,22.0028,2.48490665
4950,2017,11,19,3,0,0,1,9.84,11.365,60,16.9979,3.713572067
4951,2017,11,19,3,0,0,1,10.66,12.12,56,16.9979,4.521788577
4952,2017,11,19,3,0,0,1,11.48,12.88,52,19.9995,4.955827058
4953,2017,11,19,3,0,0,1,13.12,15.15,45,16.9979,5.298317367
4954,2017,11,19,3,0,0,1,14.76,18.94,40,0,5.451038454
4955,2017,11,19,3,0,0,1,16.4,20.455,35,19.0012,5.739792912
4956,2017,11,19,3,0,0,1,17.22,21.21,30,19.0012,5.894402834
4957,2017,11,19,3,0,0,1,17.22,21.21,32,19.9995,5.855071922
4958,2017,11,19,3,0,0,1,20.08945377,21.21,41,12.998,5.945420609
4959,2017,11,19,3,0,0,1,17.22,21.21,38,19.9995,5.659482216
4960,2017,11,19,3,0,0,1,16.4,20.455,40,12.998,5.446737372
4961,2017,11,19,3,0,0,1,20.08945377,19.695,46,8.9981,5.33753808
4962,2017,11,19,3,0,0,2,13.94,16.665,71,8.9981,5.204006687
4963,2017,11,19,3,0,0,2,20.08945377,18.18,57,7.0015,5.093750201
4964,2017,11,19,3,0,0,2,14.76,17.425,62,12.998,4.682131227
4965,2017,11,19,3,0,0,2,20.08945377,19.695,62,11.0014,4.663439094
4966,2017,11,19,3,0,0,1,20.08945377,19.695,62,15.0013,4.532599493
4967,2017,12,1,3,0,0,1,11.48,12.88,52,22.0028,2.995732274
4968,2017,12,1,3,0,0,1,10.66,12.12,60,19.0012,2.302585093
4969,2017,12,1,3,0,0,1,10.66,11.365,56,19.9995,2.197224577
4970,2017,12,1,3,0,0,1,10.66,12.12,56,16.9979,1.945910149
4971,2017,12,1,3,0,0,1,10.66,12.12,56,19.0012,0
4972,2017,12,1,3,0,0,1,10.66,12.12,56,16.9979,3.17805383
4973,2017,12,1,3,0,0,1,9.84,10.605,65,19.0012,4.574710979
4974,2017,12,1,3,0,0,1,9.84,10.605,65,23.9994,5.620400866
4975,2017,12,1,3,0,0,1,10.66,11.365,60,13.04858941,6.167516491
4976,2017,12,1,3,0,0,1,12.3,13.635,52,22.0028,5.411646052
4977,2017,12,1,3,0,0,1,13.12,15.15,53,19.9995,4.532599493
4978,2017,12,1,3,0,0,1,13.94,15.91,49,16.9979,4.624972813
4979,2017,12,1,3,0,0,1,14.76,17.425,46,15.0013,4.997212274
4980,2017,12,1,3,0,0,1,16.4,20.455,40,15.0013,5.036952602
4981,2017,12,1,3,0,0,1,16.4,20.455,40,15.0013,5.010635294
4982,2017,12,1,3,0,0,1,20.08945377,20.455,40,15.0013,5.036952602
4983,2017,12,1,3,0,0,1,16.4,20.455,40,12.998,5.303304908
4984,2017,12,1,3,0,0,1,14.76,17.425,46,8.9981,6.035481433
4985,2017,12,1,3,0,0,1,14.76,18.18,43,7.0015,6.003887067
4986,2017,12,1,3,0,0,1,13.94,17.425,46,7.0015,5.429345629
4987,2017,12,1,3,0,0,1,13.94,17.425,46,7.0015,5.247024072
4988,2017,12,1,3,0,0,1,12.3,15.91,61,7.0015,5.087596335
4989,2017,12,1,3,0,0,1,12.3,16.665,61,0,4.644390899
4990,2017,12,1,3,0,0,1,10.66,14.395,70,6.0032,4.290459441
4991,2017,12,2,3,0,0,1,10.66,14.395,70,6.0032,3.63758616
4992,2017,12,2,3,0,0,1,20.08945377,14.395,75,0,2.708050201
4993,2017,12,2,3,0,0,1,9.84,14.395,75,0,2.302585093
4994,2017,12,2,3,0,0,1,9.02,13.635,80,0,0
4995,2017,12,2,3,0,0,1,9.02,13.635,80,0,1.098612289
4996,2017,12,2,3,0,0,1,9.02,12.88,80,6.0032,3.135494216
4997,2017,12,2,3,0,0,1,9.02,13.635,80,0,4.465908119
4998,2017,12,2,3,0,0,1,9.02,12.88,87,6.0032,5.323009979
4999,2017,12,2,3,0,0,1,20.08945377,14.395,87,0,6.098074282
5000,2017,12,2,3,0,0,1,11.48,15.91,81,0,5.505331536
5001,2017,12,2,3,0,0,1,12.3,14.395,75,15.0013,4.65396035
5002,2017,12,2,3,0,0,1,13.94,16.665,66,11.0014,5.075173815
5003,2017,12,2,3,0,0,1,14.76,17.425,57,8.9981,5.318119994
5004,2017,12,2,3,0,0,1,20.08945377,20.455,47,8.9981,5.332718793
5005,2017,12,2,3,0,0,1,17.22,21.21,44,7.0015,5.135798437
5006,2017,12,2,3,0,0,1,17.22,21.21,41,6.0032,5.293304825
5007,2017,12,2,3,0,0,1,17.22,21.21,41,6.0032,5.620400866
5008,2017,12,2,3,0,0,1,17.22,21.21,38,0,6.018593214
5009,2017,12,2,3,0,0,1,16.4,20.455,50,0,5.918893854
5010,2017,12,2,3,0,0,1,13.94,15.91,53,16.9979,5.579729826
5011,2017,12,2,3,0,0,1,15.58,19.695,40,19.0012,5.247024072
5012,2017,12,2,3,0,0,1,13.94,16.665,49,12.998,4.709530201
5013,2017,12,2,3,0,0,1,13.12,15.91,53,12.998,4.624972813
5014,2017,12,2,3,0,0,1,13.12,15.15,53,19.0012,4.553876892
5015,2017,12,3,3,0,0,1,12.3,14.395,56,16.9979,4.317488114
5016,2017,12,3,3,0,0,1,10.66,12.88,65,12.998,4.262679877
5017,2017,12,3,3,0,0,1,20.08945377,12.88,65,11.0014,3.912023005
5018,2017,12,3,3,0,0,1,9.84,12.12,70,8.9981,2.197224577
5019,2017,12,3,3,0,0,1,9.02,11.365,75,8.9981,2.079441542
5020,2017,12,3,3,0,0,1,9.84,12.88,70,6.0032,1.791759469
5021,2017,12,3,3,0,0,1,9.84,12.88,65,7.0015,2.397895273
5022,2017,12,3,3,0,0,1,9.02,12.88,75,6.0032,3.258096538
5023,2017,12,3,3,0,0,1,9.84,12.88,75,6.0032,4.143134726
5024,2017,12,3,3,0,0,1,10.66,13.635,70,7.0015,4.820281566
5025,2017,12,3,3,0,0,1,13.12,16.665,61,8.9981,5.272999559
5026,2017,12,3,3,0,0,1,13.12,16.665,57,13.04858941,5.616771098
5027,2017,12,3,3,0,0,1,14.76,18.94,50,0,5.880532986
5028,2017,12,3,3,0,0,1,14.76,18.18,50,6.0032,5.676753802
5029,2017,12,3,3,0,0,1,14.76,18.94,46,0,5.837730447
5030,2017,12,3,3,0,0,1,15.58,19.695,46,0,5.82008293
5031,2017,12,3,3,0,0,1,15.58,19.695,46,0,5.720311777
5032,2017,12,3,3,0,0,1,20.08945377,18.94,62,0,5.446737372
5033,2017,12,3,3,0,0,1,13.94,16.665,53,8.9981,5.411646052
5034,2017,12,3,3,0,0,1,12.3,15.91,61,6.0032,5.164785974
5035,2017,12,3,3,0,0,1,20.08945377,15.91,61,6.0032,4.844187086
5036,2017,12,3,3,0,0,2,20.08945377,15.91,61,6.0032,4.691347882
5037,2017,12,3,3,0,0,2,13.12,16.665,61,6.0032,4.736198448
5038,2017,12,3,3,0,0,1,12.3,15.15,70,8.9981,4.442651256
5039,2017,12,4,3,0,0,1,12.3,15.91,70,7.0015,4.418840608
5040,2017,12,4,3,0,0,1,12.3,15.91,75,6.0032,4.304065093
5041,2017,12,4,3,0,0,1,10.66,15.15,81,0,4.127134385
5042,2017,12,4,3,0,0,1,11.48,15.91,75,13.04858941,3.713572067
5043,2017,12,4,3,0,0,1,10.66,15.15,87,0,2.397895273
5044,2017,12,4,3,0,0,1,20.08945377,15.15,81,0,1.386294361
5045,2017,12,4,3,0,0,1,9.84,14.395,93,13.04858941,1.386294361
5046,2017,12,4,3,0,0,1,10.66,15.15,87,0,3.258096538
5047,2017,12,4,3,0,0,1,10.66,23.53126075,87,0,4.007333185
5048,2017,12,4,3,0,0,1,12.3,16.665,81,0,4.836281907
5049,2017,12,4,3,0,0,1,13.12,16.665,81,8.9981,5.375278408
5050,2017,12,4,3,0,0,1,13.94,16.665,81,11.0014,5.537334267
5051,2017,12,4,3,0,0,1,14.76,17.425,81,13.04858941,5.796057751
5052,2017,12,4,3,0,0,1,16.4,20.455,66,15.0013,5.877735782
5053,2017,12,4,3,0,0,1,17.22,21.21,62,8.9981,5.777652323
5054,2017,12,4,3,0,0,1,17.22,21.21,62,12.998,5.690359454
5055,2017,12,4,3,0,0,1,20.08945377,21.21,58,15.0013,5.799092654
5056,2017,12,4,3,0,0,1,15.58,19.695,60.9935402,8.9981,5.501258211
5057,2017,12,4,3,0,0,1,15.58,19.695,71,13.04858941,5.141663557
5058,2017,12,4,3,0,0,1,15.58,19.695,76,0,5.153291594
5059,2017,12,4,3,0,0,1,14.76,17.425,76,8.9981,4.820281566
5060,2017,12,4,3,0,0,1,14.76,18.18,81,7.0015,4.276666119
5061,2017,12,4,3,0,0,1,13.94,17.425,87,7.0015,4.158883083
5062,2017,12,4,3,0,0,1,13.94,17.425,87,7.0015,3.80666249
5063,2017,12,5,3,0,0,1,13.12,16.665,87,6.0032,3.17805383
5064,2017,12,5,3,0,0,1,20.08945377,17.425,87,0,2.48490665
5065,2017,12,5,3,0,0,1,13.12,17.425,87,0,2.079441542
5066,2017,12,5,3,0,0,1,13.12,17.425,87,0,0.693147181
5067,2017,12,5,3,0,0,1,20.08945377,15.91,87,7.0015,1.945910149
5068,2017,12,5,3,0,0,1,12.3,15.91,87,7.0015,3.218875825
5069,2017,12,5,3,0,0,1,12.3,15.91,93,6.0032,4.49980967
5070,2017,12,5,3,0,0,1,13.12,17.425,90,0,5.645446898
5071,2017,12,5,3,0,0,1,13.12,17.425,93,0,6.001414878
5072,2017,12,5,3,0,0,2,14.76,18.18,87,6.0032,5.247024072
5073,2017,12,5,3,0,0,2,14.76,18.18,87,6.0032,4.465908119
5074,2017,12,5,3,0,0,2,14.76,18.18,87,6.0032,4.812184355
5075,2017,12,5,3,0,0,2,16.4,20.455,76,7.0015,5.036952602
5076,2017,12,5,3,0,0,2,17.22,21.21,71,6.0032,5.141663557
5077,2017,12,5,3,0,0,2,20.08945377,22.725,67,0,4.890349128
5078,2017,12,5,3,0,0,2,18.86,22.725,72,6.0032,4.997212274
5079,2017,12,5,3,0,0,1,20.5,24.24,63,6.0032,5.513428746
5080,2017,12,5,3,0,0,1,17.22,21.21,77,0,6.100318952
5081,2017,12,5,3,0,0,1,18.04,21.97,77,0,5.988961417
5082,2017,12,5,3,0,0,2,18.86,22.725,77,0,5.730099783
5083,2017,12,5,3,0,0,2,18.86,22.725,82,7.0015,5.323009979
5084,2017,12,5,3,0,0,2,18.04,21.97,88,6.0032,5.170483995
5085,2017,12,5,3,0,0,2,18.04,21.97,88,8.9981,4.663439094
5086,2017,12,5,3,0,0,2,18.86,22.725,88,8.9981,4.127134385
5087,2017,12,6,3,0,0,2,20.5,24.24,77,19.9995,3.33220451
5088,2017,12,6,3,0,0,2,20.08945377,22.725,88,19.9995,2.772588722
5089,2017,12,6,3,0,0,2,18.86,22.725,87,12.998,1.098612289
5090,2017,12,6,3,0,0,2,20.08945377,22.725,87,12.998,1.098612289
5091,2017,12,6,3,0,0,3,18.86,22.725,88,15.0013,1.945910149
5092,2017,12,6,3,0,0,3,18.86,22.725,88,15.0013,2.995732274
5093,2017,12,6,3,0,0,2,18.04,21.97,94,19.0012,4.454347296
5094,2017,12,6,3,0,0,2,18.86,22.725,94,12.998,5.455321115
5095,2017,12,6,3,0,0,2,18.86,22.725,94,12.998,6.025865974
5096,2017,12,6,3,0,0,2,18.86,22.725,94,15.0013,5.318119994
5097,2017,12,6,3,0,0,3,18.86,22.725,94,19.0012,3.912023005
5098,2017,12,6,3,0,0,3,18.86,22.725,94,16.9979,3.465735903
5099,2017,12,6,3,0,0,3,20.08945377,22.725,100,15.0013,4.007333185
5100,2017,12,6,3,0,0,3,18.86,22.725,100,12.998,4.262679877
5101,2017,12,6,3,0,0,3,19.68,23.485,100,15.0013,4.317488114
5102,2017,12,6,3,0,0,3,20.5,24.24,100,12.998,3.80666249
5103,2017,12,6,3,0,0,3,18.86,22.725,100,16.9979,4.477336814
5104,2017,12,6,3,0,0,2,18.86,22.725,100,15.0013,5.568344504
5105,2017,12,6,3,0,0,2,18.86,22.725,100,19.0012,5.717027701
5106,2017,12,6,3,0,0,3,18.86,22.725,100,19.9995,5.451038454
5107,2017,12,6,3,0,0,3,18.86,22.725,100,19.9995,4.700480366
5108,2017,12,6,3,0,0,2,20.08945377,21.97,100,12.998,4.736198448
5109,2017,12,6,3,0,0,3,18.86,22.725,100,11.0014,4.465908119
5110,2017,12,6,3,0,0,3,18.86,22.725,100,11.0014,3.970291914
5111,2017,12,7,3,0,0,1,20.08945377,21.97,100,12.998,3.496507561
5112,2017,12,7,3,0,0,2,18.86,22.725,100,16.9979,2.564949357
5113,2017,12,7,3,0,0,3,18.86,22.725,100,15.0013,1.791759469
5114,2017,12,7,3,0,0,3,18.86,22.725,100,15.0013,1.098612289
5115,2017,12,7,3,0,0,3,18.86,22.725,100,11.0014,0
5116,2017,12,7,3,0,0,3,18.86,22.725,100,11.0014,1.098612289
5117,2017,12,7,3,0,0,3,19.68,23.485,60.9935402,27.9993,2.890371758
5118,2017,12,7,3,0,0,3,18.04,21.97,100,7.0015,3.828641396
5119,2017,12,7,3,0,0,3,18.04,21.97,100,0,4.454347296
5120,2017,12,7,3,0,0,3,18.04,21.97,100,16.9979,4.158883083
5121,2017,12,7,3,0,0,3,18.04,21.97,100,6.0032,3.496507561
5122,2017,12,7,3,0,0,3,18.04,21.97,100,6.0032,3.912023005
5123,2017,12,7,3,0,0,3,18.04,21.97,100,8.9981,3.496507561
5124,2017,12,7,3,0,0,3,18.04,21.97,100,12.998,3.496507561
5125,2017,12,7,3,0,0,3,20.08945377,21.97,100,12.998,3.218875825
5126,2017,12,7,3,0,0,3,17.22,21.21,94,15.0013,3.401197382
5127,2017,12,7,3,0,0,3,20.08945377,21.21,94,12.998,3.433987204
5128,2017,12,7,3,0,0,3,16.4,20.455,100,22.0028,3.951243719
5129,2017,12,7,3,0,0,3,16.4,20.455,94,19.9995,3.931825633
5130,2017,12,7,3,0,0,3,13.94,14.395,87,43.0006,3.496507561
5131,2017,12,7,3,0,0,3,13.94,14.395,87,43.0006,3.258096538
5132,2017,12,7,3,0,0,3,12.3,12.88,87,35.0008,1.791759469
5133,2017,12,7,3,0,0,3,20.08945377,9.85,93,30.0026,2.564949357
5134,2017,12,7,3,0,0,1,9.84,10.605,93,26.0027,2.772588722
5135,2017,12,8,3,0,0,2,10.66,11.365,87,19.9995,3.044522438
5136,2017,12,8,3,0,0,1,20.08945377,11.365,81,23.9994,1.945910149
5137,2017,12,8,3,0,0,1,11.48,13.635,65,15.0013,1.386294361
5138,2017,12,8,3,0,0,1,10.66,11.365,60,19.9995,0
5139,2017,12,8,3,0,0,2,9.84,9.85,60,31.0009,0.693147181
5140,2017,12,8,3,0,0,1,9.02,10.605,64,15.0013,2.48490665
5141,2017,12,8,3,0,0,1,20.08945377,10.605,55,19.0012,4.262679877
5142,2017,12,8,3,0,0,1,9.02,10.605,60,15.0013,5.497168225
5143,2017,12,8,3,0,0,1,9.02,10.605,55,19.0012,6.061456919
5144,2017,12,8,3,0,0,1,9.84,10.605,52,26.0027,5.416100402
5145,2017,12,8,3,0,0,1,10.66,11.365,52,22.0028,4.700480366
5146,2017,12,8,3,0,0,1,11.48,13.635,52,16.9979,4.663439094
5147,2017,12,8,3,0,0,1,11.48,12.88,52,22.0028,5.049856007
5148,2017,12,8,3,0,0,1,12.3,13.635,49,23.9994,4.820281566
5149,2017,12,8,3,0,0,1,20.08945377,15.15,45,16.9979,4.919980926
5150,2017,12,8,3,0,0,1,13.12,16.665,45,8.9981,4.762173935
5151,2017,12,8,3,0,0,1,13.12,15.91,45,12.998,5.33753808
5152,2017,12,8,3,0,0,1,12.3,15.91,49,7.0015,5.802118375
5153,2017,12,8,3,0,0,1,11.48,13.635,52,15.0013,5.762051383
5154,2017,12,8,3,0,0,1,10.66,13.635,56,7.0015,5.446737372
5155,2017,12,8,3,0,0,1,10.66,13.635,60,7.0015,5.164785974
5156,2017,12,8,3,0,0,1,11.48,15.15,61,6.0032,4.934473933
5157,2017,12,8,3,0,0,1,10.66,13.635,65,8.9981,4.521788577
5158,2017,12,8,3,0,0,1,9.84,12.88,70,7.0015,4.110873864
5159,2017,12,9,3,0,0,1,9.84,14.395,65,0,3.526360525
5160,2017,12,9,3,0,0,1,9.84,14.395,65,0,2.63905733
5161,2017,12,9,3,0,0,1,9.84,14.395,70,0,2.48490665
5162,2017,12,9,3,0,0,1,9.02,13.635,80,0,1.791759469
